Tahun,Bulan,Nama_BPR,Kabupaten_Kota,Provinsi,Kode_Bank,Total_Aset,Piutang_Murabahah,Piutang_Istishna,Piutang_Multijasa,Piutang_Qardh,Piutang_Sewa,Pembiayaan_Mudharabah,Pembiayaan_Musyarakah,Pembiayaan_Lainnya,Salam,Agunan_yang_Diambil_Alih,Tabungan_Wadiah,Tabungan_Mudharabah,Deposito_Mudharabah,Cadangan_Kerugian_Penurunan_Nilai_1,Cadangan_Kerugian_Penurunan_Nilai_2,Liabilitas_Segera,Liabilitas_kepada_BI,Liabilitas_kepada_Bank_Lain,Pembiayaan_Diterima,Liabilitas_Lainnya,Dana_Syirkah_Temporer,Pendapatan_setelah_distribusi_bagi_hasil,Pendapatan_dari_penyaluran_dana,Beban_Operasional,Zakat,Laba_Rugi_Bersih,KPMM,NPF_Neto,NPF_Gross,ROA,BOPO,FDR,Cash_Ratio,NI,Latitude,Longitude
2022,12,PT. BANK PEREKONOMIAN RAKYAT SYARIAH PNM PATUH BERAMAL AMALI,Kota Mataram,Provinsi Nusa Tenggara Barat,620021,104530796.0,57783688.0,0.0,0.0,2620893.0,0.0,995000.0,13321174.0,0.0,0.0,0.0,70407.0,16843727.0,41963850.0,382137.0,293825.0,634103.0,0.0,22224168.0,4899980.0,2388678.0,0.0,10522671.0,14991508.0,6574550.0,120868.0,3763697.0,36.54,3.15,,5.34,57.54,126.91,50.44,36.54,-8.58389278031459,116.11057126739846
2022,12,PT. BPRS Muamalat Yotefa,Kab. Jayapura,Provinsi Papua,620067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.550807165553799,140.48835142200244
2022,12,PT Bank Perekonomian Rakyat Syariah Berkah Dana Fadhlillah (Perseroda),Kab. Kampar,Provinsi Riau,620060,64236255.0,40154652.0,0.0,28927.0,68861.0,0.0,0.0,0.0,0.0,0.0,69263.0,41746046.0,0.0,13907500.0,236109.0,370809.0,28360.0,0.0,0.0,0.0,396994.0,0.0,7213838.0,7858393.0,5558566.0,0.0,1513457.0,25.71,3.27,,2.79,69.95,72.33,18.53,25.71,0.8689938830957369,101.2803342082979
2022,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH SIAK JAYA,Kab. Siak,Provinsi Riau,620189,19168193.0,12945883.0,0.0,197294.0,0.0,0.0,0.0,1046861.0,0.0,0.0,0.0,210033.0,8114364.0,3482129.0,75950.0,0.0,71573.0,0.0,0.0,0.0,221996.0,0.0,387300.0,444082.0,2278656.0,0.0,-2931902.0,118.57,,,-14.0,402.0,120.0,36.0,118.57,0.6271089398798741,101.56683647826335
2022,12,PT Bank Perekonomian Rakyat Syariah Hasanah,Kota Pekanbaru,Provinsi Riau,620041,50677414.0,19565336.0,799668.0,1512997.0,22644.0,0.0,788000.0,7465178.0,0.0,0.0,595054.0,2020998.0,4445486.0,17358049.0,0.0,272732.0,290027.0,0.0,21560000.0,0.0,241111.0,0.0,4117478.0,5483062.0,3460430.0,0.0,802889.0,22.48,4.53,,2.54,81.65,128.24,39.65,22.48,0.5249696427966165,101.44758104638636
2022,12,PT Bank Perekonomian Rakyat Syariah Nurul Ikhwan,Kab. Polewali Mandar,Provinsi Sulawesi Barat,620045,160986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61741.0,0.0,0.0,0.0,13816.0,0.0,0.0,0.0,19489.0,0.0,0.0,0.0,101665.0,0.0,-30189.0,108.31,0.01,,1.21,185.88,0.01,131.29,108.31,-3.4069455429190376,119.31879018370128
2022,12,PT Bank Perekonomian Rakyat Syariah Gowata,Kab. Gowa,Provinsi Sulawesi Selatan,620065,5968165.0,3524123.0,0.0,89292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896416.0,460000.0,18219.0,42326.0,18119.0,0.0,1025334.0,5750.0,31783.0,0.0,1120880.0,1227501.0,898156.0,0.0,359922.0,93.69,0.78,,6.06,63.12,156.54,142.07,93.69,-5.225938686460566,120.0079553182381
2022,12,PT Bank Perekonomian Rakyat Syariah Surya Sejati,Kab. Takalar,Provinsi Sulawesi Selatan,620031,5349348.0,1895269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896080.0,700000.0,7554.0,106732.0,2675.0,0.0,484234.0,0.0,35378.0,0.0,635678.0,712548.0,630937.0,0.0,37144.0,158.01,10.8,,0.14,97.17,118.75,227.46,158.01,-5.431354763307175,119.44652127180228
2022,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH NIAGA MADANI,Kota Makassar,Provinsi Sulawesi Selatan,620039,21702682.0,16777949.0,0.0,0.0,100849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198476.0,9093040.0,14340.0,24467.0,152597.0,0.0,3873630.0,2911181.0,181129.0,0.0,4450644.0,5374408.0,4688571.0,9000.0,444172.0,23.34,6.42,,2.24,90.92,143.48,90.35,23.34,-5.127789499318414,119.412410921333
2022,12,PT Bank Perekonomian Rakyat Syariah Dana Moneter,Kota Makassar,Provinsi Sulawesi Selatan,620030,57583177.0,38831075.0,0.0,396980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7177208.0,5936960.0,22222800.0,185668.0,408697.0,155557.0,0.0,8963823.0,0.0,516203.0,0.0,6089563.0,8305654.0,5406117.0,0.0,1024798.0,30.73,2.47,,2.07,82.82,111.01,13.64,30.73,-5.132293953516857,119.41407701618245
2022,12,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Fajar Nitro,Kota Makassar,Provinsi Sulawesi Selatan,620168,13612451.0,6658368.0,0.0,0.0,23717.0,0.0,0.0,0.0,0.0,0.0,0.0,79598.0,1342429.0,4318450.0,41358.0,195147.0,127006.0,0.0,3450000.0,0.0,425119.0,0.0,1549320.0,2260464.0,1319577.0,0.0,479264.0,50.89,5.98,,4.13,75.13,116.4,94.19,50.89,-5.128522770098106,119.41038261376706
2022,12,PT Bank Perekonomian Rakyat Syariah Indo Timur,Kota Makassar,Provinsi Sulawesi Selatan,620010,7154318.0,1313229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117490.0,601731.0,0.0,5152.0,118035.0,1818.0,0.0,0.0,0.0,701494.0,0.0,569874.0,595372.0,610781.0,0.0,14861.0,114.68,5.79,,0.05,98.68,35.31,61.54,114.68,-5.143550328284089,119.4138433249748
2022,12,PT Bank Perekonomian Rakyat Syariah Investama Mega Bakti,Kota Makassar,Provinsi Sulawesi Selatan,620077,32887315.0,15338158.0,0.0,87035.0,254546.0,0.0,433272.0,3958960.0,0.0,0.0,4291540.0,3351.0,1532351.0,4672000.0,103155.0,167604.0,11125.0,0.0,0.0,21231782.0,891392.0,0.0,1578733.0,3688167.0,2279845.0,0.0,-362599.0,39.91,11.35,,-1.69,130.63,92.61,114.14,39.91,-5.131381407363007,119.4094893372462
2022,12,PT Bank Perekonomian Rakyat Syariah Khairan Inti Amanah,Kab. Parimo/Banggai,Provinsi Sulawesi Tengah,620188,113506257.0,14525248.0,0.0,4271211.0,324100.0,0.0,0.0,67133350.0,0.0,0.0,0.0,2285077.0,22651074.0,56997250.0,445871.0,338216.0,743990.0,0.0,1514688.0,11558726.0,398798.0,0.0,8433766.0,12722436.0,7269784.0,0.0,2263615.0,46.41,1.49,,2.5,81.59,103.92,14.51,46.41,,
2022,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH MASYARAKAT LINTAU BUO,Kab. Agam,Provinsi Sumatera Barat,620196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,12,PT BPRS Sungai PuaSyariah,Kab. Agam,Provinsi Sumatera Barat,620186,20352479.0,11397795.0,0.0,3457624.0,0.0,0.0,0.0,1496442.0,0.0,0.0,0.0,11818693.0,0.0,3980050.0,0.0,548048.0,233288.0,0.0,0.0,0.0,46860.0,0.0,1929013.0,2163102.0,1864932.0,0.0,234661.0,33.74,0.02,,1.3,89.13,105.57,20.36,33.74,,
2022,12,PT Bank Perekonomian Rakyat Syariah Ampek Angkek Candung,Kab. Agam,Provinsi Sumatera Barat,620071,60189203.0,28568759.0,0.0,1359074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28345738.0,189372.0,19730444.0,131818.0,191719.0,586790.0,0.0,2344234.0,0.0,1547696.0,0.0,5730176.0,6550359.0,4913468.0,0.0,733972.0,29.98,7.48,,1.5,86.78,63.05,19.83,29.98,,
2022,12,PT Bank Perekonomian Rakyat Syariah Carana Kiat Andalas,Kab. Agam,Provinsi Sumatera Barat,620064,31473609.0,21153953.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,1399430.0,14021756.0,0.0,10027832.0,101266.0,71074.0,287843.0,0.0,500115.0,1447500.0,59175.0,0.0,2608134.0,3128440.0,2817476.0,0.0,233292.0,30.22,7.04,,0.89,93.72,68.23,26.25,30.22,,
2022,12,PT BPRS Guguk Mas Makmur,Kab. Limapuluh Koto,Provinsi Sumatera Barat,620194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,12,PT BPRS Taeh Baruah,Kab. Limapuluh Koto,Provinsi Sumatera Barat,620190,37022797.0,21473110.0,0.0,4126509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408373.0,19253714.0,5649000.0,50815.0,185285.0,279345.0,0.0,2950000.0,125000.0,353829.0,0.0,1857522.0,2225843.0,1723883.0,0.0,382839.0,34.9,1.6,,1.17,82.69,78.52,19.81,34.9,,
2022,12,PT Bank Perekonomian Rakyat Syariah Khatulistiwa,Kab. Pasaman,Provinsi Sumatera Barat,620201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,12,PT BPRS Mentari Pasaman Saiyo,Kab. Pasaman Barat,Provinsi Sumatera Barat,620059,14847595.0,11465804.0,0.0,188687.0,18100.0,0.0,98600.0,305000.0,0.0,0.0,140018.0,322760.0,7976273.0,2584000.0,49034.0,322667.0,235127.0,0.0,767861.0,0.0,571949.0,55.0,1105066.0,1448383.0,1335161.0,18000.0,21728.0,32.43,4.94,,0.28,94.89,100.2,17.02,32.43,,
2022,12,PT BPRS Haji Miskin,Kab. Tanah Datar,Provinsi Sumatera Barat,620099,72598566.0,48661019.0,0.0,3056112.0,0.0,32235.0,0.0,1590000.0,0.0,0.0,0.0,6805849.0,12761962.0,31845194.0,248448.0,453848.0,655113.0,0.0,5570000.0,3499964.0,1926779.0,0.0,5764667.0,9109944.0,5336234.0,36045.0,1169769.0,27.72,2.75,,2.08,78.76,85.34,10.54,27.72,0.7957568848810034,100.72783265816751
2022,12,PT Bank Perekonomian Rakyat Syariah Balerong Bunta,Kab. Tanah Datar,Provinsi Sumatera Barat,620197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8031965185093075,100.73793330633296
2022,12,PT Bank Pembiayaan Rakyat Syariah Jam Gadang Perseroda,Kota Bukittinggi,Provinsi Sumatera Barat,620185,70985035.0,24304906.0,0.0,23438518.0,193532.0,0.0,134550.0,0.0,0.0,0.0,0.0,39843388.0,0.0,8307287.0,259996.0,170922.0,137127.0,0.0,9100000.0,0.0,2126388.0,0.0,5930660.0,6877745.0,5074665.0,36307.0,1204711.0,34.51,0.03,,2.44,80.66,90.04,18.45,34.51,-0.2958866590933593,100.36052326690393
2022,12,PT BANK PEREKONOMIAN RAKYAT SYARIAH AL MAKMUR,Kota Payakumbuh,Provinsi Sumatera Barat,620132,71700906.0,32684711.0,0.0,822215.0,61480.0,0.0,0.0,7564540.0,0.0,0.0,535797.0,30741081.0,2461869.0,24041229.0,0.0,139514.0,401320.0,0.0,4509655.0,0.0,984852.0,0.0,4870279.0,6724266.0,4101108.0,0.0,1607667.0,29.2,0.93,,2.93,68.15,72.3,24.33,29.2,-0.2305304689386322,100.63568358146692
2022,12,PT BPRS Gajahtongga KotoPiliang,Kota Sawahlunto,Provinsi Sumatera Barat,620162,39146086.0,33620233.0,0.0,0.0,0.0,0.0,0.0,907833.0,0.0,0.0,0.0,17194238.0,0.0,12198100.0,144042.0,693327.0,337091.0,0.0,1000000.0,0.0,737107.0,0.0,4627920.0,5630705.0,3781978.0,0.0,1267942.0,40.34,2.19,,3.88,76.29,93.14,26.92,40.34,-0.6873833320816837,100.76958758372275
2022,12,PT BPRS Barakah Nawaitul Ikhlas,Kota Solok,Provinsi Sumatera Barat,620123,7324072.0,4541154.0,0.0,262073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115133.0,3369622.0,2463000.0,19613.0,75753.0,16162.0,0.0,20000.0,304626.0,41695.0,0.0,705380.0,831253.0,969006.0,0.0,-122086.0,26.56,7.57,,-1.73,114.81,66.29,36.41,26.56,-0.8090450252633046,100.6628003414127
2022,12,PT Bank Perekonomian Rakyat Syariah Al Falah,Kab. Banyuasin,Provinsi Sumatera Selatan,620040,25315475.0,16786291.0,0.0,819194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84459.0,5427381.0,8275960.0,156497.0,240509.0,113960.0,0.0,3000000.0,470823.0,397904.0,0.0,3091752.0,4138869.0,2491027.0,0.0,860715.0,41.81,2.6,,3.82,80.0,72.75,31.3,41.81,,
2022,12,PT Bank Perekonomian Rakyat Syariah Amanah Insan Cita,Kab. Deli Serdang,Provinsi Sumatera Utara,620145,15550225.0,10011196.0,0.0,0.0,0.0,0.0,780000.0,0.0,0.0,0.0,0.0,2636926.0,0.0,8453000.0,34821.0,597523.0,67029.0,0.0,1070301.0,0.0,233711.0,0.0,1965157.0,2668520.0,2272191.0,0.0,-168530.0,29.0,18.49,,-1.08,106.18,97.32,116.73,29.0,,
2022,12,PT Bank Perekonomian Rakyat Syariah Puduarta Insani,Kab. Deli Serdang,Provinsi Sumatera Utara,620058,60464746.0,27755801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15644652.0,0.0,35049832.0,120869.0,350626.0,80127.0,0.0,588376.0,0.0,440192.0,0.0,4497663.0,7250178.0,3994892.0,0.0,686992.0,27.19,3.69,,1.37,82.45,54.75,69.94,27.19,,
2022,12,PT Bank Perekonomian Rakyat Syariah Sindanglaya Kotanopan,Kab. Mandailing Natal,Provinsi Sumatera Utara,620111,7543863.0,2022555.0,0.0,263882.0,0.0,0.0,0.0,1618227.0,0.0,0.0,0.0,2121667.0,0.0,2360700.0,26561.0,130748.0,10770.0,0.0,503748.0,0.0,1301426.0,0.0,891707.0,1029583.0,1287489.0,0.0,-187239.0,36.16,5.51,,-2.41,112.38,87.11,43.42,36.16,,
2022,12,PT Bank Perekonomian Rakyat Syariah Amanah Bangsa,Kab. Simalungun,Provinsi Sumatera Utara,620032,114221966.0,89513679.0,0.0,161899.0,0.0,0.0,470000.0,989318.0,0.0,0.0,437400.0,16284911.0,314576.0,35639104.0,437791.0,438729.0,194564.0,0.0,32785096.0,17576133.0,1223554.0,0.0,10522814.0,17832460.0,18533749.0,0.0,1401044.0,15.36,2.29,,1.78,90.65,175.09,46.9,15.36,,
2022,12,PT. BPRS Al-Yaqin,Kab. Simalungun,Provinsi Sumatera Utara,620092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,12,PT Bank Perekonomian Rakyat Syariah Al Washliyah,Kota Medan,Provinsi Sumatera Utara,620036,14477520.0,6273371.0,0.0,2162018.0,8200.0,0.0,829.0,198775.0,0.0,0.0,432286.0,1513396.0,2065555.0,9657500.0,48271.0,401925.0,166622.0,0.0,15905.0,0.0,212305.0,0.0,441551.0,1134029.0,1306399.0,0.0,-710422.0,11.11,20.44,,-4.91,216.02,65.3,11.83,11.11,3.5953913881617754,98.67901076224275
2022,12,PT Bank Perekonomian Rakyat Syariah Gebu Prima,Kota Medan,Provinsi Sumatera Utara,620055,56896477.0,25713421.0,0.0,1607328.0,0.0,0.0,16384500.0,0.0,0.0,0.0,0.0,310099.0,4063694.0,42410000.0,6082.0,55812.0,85565.0,0.0,6976918.0,0.0,24383.0,0.0,1043252.0,6780393.0,2463735.0,0.0,-310953.0,12.34,7.14,,-0.55,119.47,94.04,22.67,12.34,3.580883089096215,98.66623055730342
2023,12,PT Bank Perekonomian Rakyat Syariah Fajar Sejahtera Bali,Kab. Badung,Provinsi Bali,620026,27521347.0,5239956.0,0.0,5690561.0,11200.0,0.0,1140741.0,419500.0,0.0,0.0,0.0,689098.0,5571904.0,9127040.0,57453.0,0.0,378104.0,0.0,4000000.0,0.0,35599.0,0.0,2699300.0,3443913.0,2148776.0,99176.0,674813.0,86.58,,,3.07,69.8,81.24,38.76,86.58,-8.645170567141806,115.27693679878858
2023,12,PT Bank Perekonomian Rakyat Syariah Muamalah Cilegon,Kota Cilegon,Provinsi Banten,620034,81132524.0,30467405.0,1495387.0,2645016.0,0.0,0.0,0.0,9912341.0,0.0,0.0,0.0,33576750.0,4011795.0,23907530.0,226128.0,1041327.0,805982.0,0.0,9011960.0,0.0,346497.0,0.0,8543301.0,10399087.0,6193233.0,74985.0,2035539.0,37.44,4.55,6.89,3.45,71.78,63.14,31.34,37.44,-6.013534007648159,106.0585828108812
2023,12,PT. BPRS Cilegon Mandiri,Kota Cilegon,Provinsi Banten,620080,150497034.0,65041412.0,0.0,1479216.0,10400.0,49401.0,0.0,34880900.0,0.0,0.0,518320.0,7890511.0,17523017.0,74518292.0,491612.0,1199681.0,543254.0,0.0,0.0,0.0,397310.0,0.0,6676661.0,11418807.0,14382381.0,0.0,-4693838.0,85.39,9.68,10.72,-3.11,137.09,108.96,31.96,85.39,-6.0121840147933305,106.06249216016823
2023,12,PT BPRS Harta Insan Karimah,Kota Tangerang,Provinsi Banten,620012,711966108.0,251462899.0,0.0,68992599.0,824174.0,0.0,9650000.0,206227131.0,0.0,0.0,10300000.0,39171802.0,103346909.0,487576598.0,2409139.0,1155203.0,1504186.0,0.0,6038979.0,0.0,5129543.0,0.0,53882615.0,88052020.0,47090647.0,252514.0,7400617.0,21.35,4.51,4.72,1.56,88.66,85.25,10.74,21.35,-6.168514895786671,106.6333010221693
2023,12,PT Bank Perekonomian Rakyat Syariah Musyarakah Ummat Indonesia,Kota Tangerang,Provinsi Banten,620007,59195858.0,47142514.0,0.0,1594394.0,51032.0,0.0,452433.0,1135355.0,0.0,0.0,402568.0,2735939.0,1170033.0,19400587.0,475814.0,375453.0,201640.0,0.0,30928040.0,0.0,57916.0,0.0,3805322.0,6725020.0,5131632.0,0.0,-647847.0,12.54,4.6,4.88,-1.09,93.8,95.45,38.82,12.54,-6.17429154031784,106.64290706543798
2023,12,PT Bank Perekonomian Rakyat Syariah Rizky Barokah,Kota Tangerang Selatan,Provinsi Banten,620199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.320385744555436,106.69864713138224
2023,12,PT Bank Perekonomian Rakyat Syariah Muamalat Harkat,Kab. Seluma,Provinsi Bengkulu,620052,80672974.0,43229895.0,0.0,16542.0,0.0,17500.0,0.0,0.0,0.0,0.0,0.0,8783722.0,15987126.0,39093000.0,366539.0,1101528.0,58726.0,0.0,5450418.0,0.0,625505.0,0.0,8539795.0,12688787.0,6130985.0,60000.0,2060941.0,18.36,5.31,7.58,3.39,79.65,73.78,97.56,18.36,,
2023,12,PT Bank Perekonomian Rakyat Syariah Fadhilah Kota Bengkulu (Perseroda),Kota Bengkulu,Provinsi Bengkulu,620184,46210513.0,30000062.0,0.0,819496.0,676037.0,0.0,3976389.0,941813.0,0.0,0.0,0.0,7917623.0,1166994.0,9752500.0,184967.0,192960.0,45222.0,0.0,4000000.0,1528078.0,100182.0,0.0,4595878.0,5418917.0,4248591.0,0.0,313906.0,87.69,1.58,2.11,0.92,88.96,193.31,36.2,87.69,-3.798786993847248,102.26066774117557
2023,12,PT Bank Perekonomian Rakyat Syariah Maslahat Dana Syariah Nusantara,Kota Bengkulu,Provinsi Bengkulu,620181,21550572.0,12775404.0,0.0,1057479.0,159120.0,0.0,1583430.0,1498114.0,0.0,0.0,1129351.0,5618095.0,0.0,11215000.0,74996.0,46722.0,11488.0,0.0,444388.0,0.0,297589.0,0.0,2251138.0,2706623.0,1898483.0,0.0,1345486.0,24.74,4.36,4.61,7.05,63.09,101.43,17.72,24.74,-3.791547736340278,102.2560829253008
2023,12,PT. BPRS Safir,Kota Bengkulu,Provinsi Bengkulu,620090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8005555705877825,102.2529282154658
2023,12,PT Bank Perekonomian Rakyat Syariah Bangun Drajat Warga,Kab. Bantul,Provinsi D.I. Yogyakarta,620018,221888335.0,101934220.0,8027539.0,1811645.0,0.0,995480.0,9041788.0,26780879.0,0.0,0.0,0.0,74451830.0,36211323.0,61401765.0,783226.0,820867.0,3259122.0,0.0,26843482.0,0.0,501343.0,0.0,12676368.0,17444935.0,9734963.0,82343.0,2588798.0,23.56,6.13,6.62,1.77,76.66,79.77,28.26,23.56,-6.162883175978525,106.8097490702202
2023,12,PT Bank Perekonomian Rakyat Syariah Madina Mandiri Sejahtera,Kab. Bantul,Provinsi D.I. Yogyakarta,620118,219565279.0,43984830.0,0.0,26634597.0,19309.0,0.0,2151277.0,70405106.0,0.0,0.0,1767434.0,13777713.0,4147771.0,91745300.0,936723.0,748671.0,3571114.0,0.0,81376775.0,11925024.0,697231.0,0.0,10931013.0,19953577.0,8556375.0,0.0,2272365.0,17.98,4.85,5.37,1.22,86.36,80.89,46.64,17.98,-6.160825160234478,106.80699763980014
2023,12,PT Bank Perekonomian Rakyat Syariah Margirizki Bahagia,Kab. Bantul,Provinsi D.I. Yogyakarta,620017,35195254.0,14684343.0,0.0,0.0,0.0,0.0,0.0,10026581.0,0.0,0.0,48333.0,5381897.0,2835625.0,13284600.0,86029.0,915820.0,22243.0,0.0,5987859.0,0.0,78343.0,0.0,3437817.0,4719668.0,3668167.0,0.0,440655.0,48.08,16.59,20.28,1.38,90.47,114.92,48.4,48.08,-6.173931205857998,106.82055050685378
2023,12,PT Bank Perekonomian Rakyat Syariah Cahaya Hidup,Kab. Sleman,Provinsi D.I. Yogyakarta,620163,57718494.0,26887953.0,0.0,63870.0,0.0,0.0,917767.0,12838702.0,0.0,0.0,0.0,1564321.0,397603.0,27415920.0,152550.0,589364.0,255680.0,0.0,19348666.0,0.0,178260.0,0.0,3644912.0,6713253.0,2804617.0,26620.0,1056467.0,36.45,9.77,11.21,2.36,82.18,101.19,56.26,36.45,,
2023,12,PT Bank Perekonomian Rakyat Syariah Danagung Syariah,Kab. Sleman,Provinsi D.I. Yogyakarta,620128,34026736.0,9298762.0,0.0,6557183.0,0.0,1831399.0,0.0,2572034.0,0.0,0.0,0.0,2229307.0,69642.0,12212900.0,114356.0,191495.0,244888.0,0.0,13479428.0,0.0,9275.0,0.0,1307906.0,3421790.0,3545729.0,0.0,-1796559.0,32.76,27.54,28.85,-1.53,129.28,87.0,71.81,32.76,,
2023,12,PT Bank Perekonomian Rakyat Syariah Formes Sleman,Kab. Sleman,Provinsi D.I. Yogyakarta,620136,58976393.0,27957232.0,0.0,1343333.0,300000.0,444428.0,917316.0,4633922.0,0.0,0.0,256054.0,5358237.0,12960092.0,8218966.0,239382.0,284284.0,265515.0,0.0,20742813.0,3324022.0,198740.0,0.0,5039385.0,6542402.0,4482802.0,0.0,1097142.0,25.74,15.04,15.74,2.15,84.04,126.6,11.36,25.74,,
2023,12,PT Bank Perekonomian Rakyat Syariah Harta Insan Karimah Mitra Cahaya Indonesia,Kab. Sleman,Provinsi D.I. Yogyakarta,620133,267231517.0,146932514.0,0.0,8017939.0,0.0,0.0,168500.0,38434388.0,0.0,0.0,594171.0,22662068.0,1304291.0,133665654.0,864686.0,2662950.0,285279.0,0.0,71548086.0,6856030.0,819019.0,0.0,14957191.0,29908824.0,14902099.0,0.0,2449822.0,23.72,5.29,6.67,1.29,91.7,73.25,17.21,23.72,,
2023,12,PT Bank Perekonomian Rakyat Syariah Mitra Amal Mulia,Kab. Sleman,Provinsi D.I. Yogyakarta,620117,73151930.0,41394193.0,0.0,3914135.0,358567.0,12224.0,575833.0,1876385.0,0.0,0.0,973036.0,3940837.0,6787948.0,28888083.0,229953.0,317816.0,187403.0,0.0,20034472.0,4906993.0,811854.0,0.0,5529288.0,9183261.0,4678960.0,19733.0,752970.0,22.43,2.97,3.54,1.37,83.56,92.74,16.97,22.43,,
2023,12,PT Bank Perekonomian Rakyat Syariah Sleman (Perseroda),Kab. Sleman,Provinsi D.I. Yogyakarta,620193,43745233.0,16910745.0,0.0,725970.0,0.0,0.0,0.0,11202854.0,0.0,0.0,0.0,680825.0,1070171.0,15358900.0,144689.0,0.0,68282.0,0.0,3800769.0,0.0,179806.0,0.0,2570325.0,3286661.0,3523318.0,0.0,1086480.0,169.52,,,3.37,64.52,169.13,15.84,169.52,,
2023,12,PT Bank Perekonomian Rakyat Syariah Barokah Dana Sejahtera,Kota Yogyakarta,Provinsi D.I. Yogyakarta,620115,215709274.0,62697242.0,819059.0,2823426.0,330041.0,107864.0,2322644.0,95368936.0,0.0,0.0,1586431.0,40790148.0,18795438.0,118417889.0,732462.0,1355007.0,1336008.0,0.0,18156960.0,1747693.0,237452.0,0.0,10899549.0,19286586.0,9464460.0,0.0,2016316.0,13.59,7.24,7.98,1.27,79.56,92.55,13.3,13.59,-7.808951498748443,110.36881342877136
2023,12,PT Bank Perekonomian Rakyat Syariah Dana Hidayatullah,Kota Yogyakarta,Provinsi D.I. Yogyakarta,620107,50926386.0,29179696.0,0.0,16262.0,0.0,1947601.0,45315.0,4748710.0,0.0,0.0,0.0,1685996.0,8593291.0,21277400.0,156773.0,454382.0,202052.0,0.0,11022686.0,0.0,101627.0,0.0,3539469.0,5551880.0,3092443.0,0.0,792514.0,38.8,9.55,10.76,1.89,51.36,113.88,24.62,38.8,-7.805830145091572,110.3718318454461
2023,12,PT Bank Perekonomian Rakyat Syariah Mitra Harmoni Yogyakarta,Kota Yogyakarta,Provinsi D.I. Yogyakarta,620149,100336914.0,50067858.0,0.0,116930.0,0.0,544790.0,10040075.0,2050000.0,0.0,0.0,0.0,12684736.0,14854353.0,44744780.0,196773.0,1202593.0,620038.0,0.0,18651107.0,1532421.0,285970.0,0.0,6441781.0,12765164.0,7850948.0,0.0,758427.0,17.16,9.69,11.36,0.78,90.61,91.77,33.68,17.16,-7.803051873506947,110.36402782968446
2023,12,PT Bank Perekonomian Rakyat Syariah Unisia Insan Indonesia,Kota Yogyakarta,Provinsi D.I. Yogyakarta,620178,144415950.0,69527491.0,0.0,1079042.0,1867424.0,0.0,1737071.0,26104372.0,0.0,0.0,0.0,7132327.0,7619059.0,83024020.0,648515.0,23170.0,705782.0,0.0,34828967.0,0.0,62196.0,0.0,7227336.0,13285392.0,6235037.0,0.0,1500370.0,22.46,4.75,5.41,1.48,82.72,102.68,16.96,22.46,-7.811119305839534,110.36108720090904
2023,12,PT BPRS Hidayah,Wil. Kota Jakarta Barat,Provinsi DKI Jakarta,620119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,12,PT Bank Perekonomian Rakyat Syariah Hijra Alami,Wil. Kota Jakarta Selatan,Provinsi DKI Jakarta,620138,303934731.0,14109521.0,0.0,5337379.0,1381471.0,0.0,8282916.0,99518106.0,0.0,0.0,574581.0,63549802.0,0.0,95133636.0,1192561.0,479101.0,838954.0,0.0,14311079.0,66746000.0,2130462.0,0.0,5362292.0,11627683.0,7010859.0,0.0,1301729.0,1.04,1.96,2.33,0.01,0.91,71.1,0.59,1.04,,
